opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,engage_day,engage_month,engage_year,engage_quarter,close_day,close_month,close_year,close_quarter,manager,regional_office,series,sales_price
PMEENWD5,Corliss Cosme,GTXPro,Globex Corporation,Engaging,2017-01-21,2017-08-04 04:24:06.288209664,472.00,technolgy,2000,1223.72,2497,Norway,Indépendant,Saturday,January,2017,1,Friday,August,2017,3,Cara Losch,East,Inconnu,1096.00
WPGTHV8V,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-01-21,2017-03-19 00:00:00.000000000,657.00,medical,1992,3922.42,6837,United States,Indépendant,Saturday,January,2017,1,Sunday,March,2017,1,Melvin Marxen,Central,GTX,550.00
Z1WLLL1H,Kami Bicknell,GTX Basic,Inconnu,Engaging,2017-01-21,2017-07-29 04:40:35.294117632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Saturday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,GTX,550.00
6GNJMYMO,Kami Bicknell,GTXPro,J-Texon,Lost,2017-01-21,2017-05-05 00:00:00.000000000,0.00,retail,1989,1388.67,3583,United States,Indépendant,Saturday,January,2017,1,Friday,May,2017,2,Summer Sewald,West,Inconnu,1096.00
GWAT8UWK,Lajuana Vencill,GTX Basic,Scottech,Won,2017-01-21,2017-03-25 00:00:00.000000000,638.00,marketing,2012,45.39,100,United States,Inity,Saturday,January,2017,1,Saturday,March,2017,1,Dustin Brinkmann,Central,GTX,550.00
ETZKANFZ,Markita Hansen,GTX Basic,Inconnu,Engaging,2017-01-21,2017-08-05 21:40:26.431718144,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Saturday,January,2017,1,Saturday,August,2017,3,Celia Rouche,West,GTX,550.00
IZD69C5Q,Marty Freudenburg,MG Special,Betatech,Won,2017-01-21,2017-06-06 00:00:00.000000000,41.00,medical,1986,647.18,1185,Kenya,Indépendant,Saturday,January,2017,1,Tuesday,June,2017,2,Melvin Marxen,Central,MG,55.00
QFU565JJ,Rosie Papadopoulos,GTX Plus Pro,Initech,Won,2017-01-21,2017-05-07 00:00:00.000000000,5582.00,telecommunications,1994,6395.05,20275,United States,Indépendant,Saturday,January,2017,1,Sunday,May,2017,2,Cara Losch,East,GTX,5482.00
Z5BCBTAO,Versie Hillebrand,MG Special,Konmatfix,Won,2017-01-21,2017-05-20 00:00:00.000000000,60.00,marketing,1985,375.43,1190,United States,Indépendant,Saturday,January,2017,1,Saturday,May,2017,2,Dustin Brinkmann,Central,MG,55.00
2KKRRM1G,Zane Levy,GTX Plus Basic,Y-corporation,Won,2017-01-21,2017-05-03 00:00:00.000000000,1036.00,employment,1983,2871.35,9561,United States,Indépendant,Saturday,January,2017,1,Wednesday,May,2017,2,Summer Sewald,West,GTX,1096.00
RLUGVSNV,Darcel Schlecht,GTX Plus Basic,Funholding,Won,2017-01-22,2017-05-12 00:00:00.000000000,943.00,finance,1991,2819.50,7227,United States,Golddex,Sunday,January,2017,1,Friday,May,2017,2,Melvin Marxen,Central,GTX,1096.00
ZKSJ1DOK,Elease Gluck,GTX Basic,Kan-code,Won,2017-01-22,2017-06-07 00:00:00.000000000,581.00,software,1982,11698.03,34288,United States,Indépendant,Sunday,January,2017,1,Wednesday,June,2017,2,Celia Rouche,West,GTX,550.00
K8RQWTP4,Jonathan Berthelot,MG Special,Codehow,Lost,2017-01-22,2017-05-15 00:00:00.000000000,0.00,software,1998,2714.90,2641,United States,Acme Corporation,Sunday,January,2017,1,Monday,May,2017,2,Melvin Marxen,Central,MG,55.00
RSZC6BMW,Moses Frase,GTX Basic,Toughzap,Won,2017-01-22,2017-05-07 00:00:00.000000000,538.00,retail,1995,332.43,799,United States,Indépendant,Sunday,January,2017,1,Sunday,May,2017,2,Dustin Brinkmann,Central,GTX,550.00
O7YNBRX0,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-01-22,2017-03-28 00:00:00.000000000,1100.00,technolgy,1992,1712.68,3194,United States,Acme Corporation,Sunday,January,2017,1,Tuesday,March,2017,1,Rocco Neubert,East,GTX,1096.00
PK1PS0KR,Rosie Papadopoulos,MG Advanced,Inconnu,Engaging,2017-01-22,2017-07-31 03:58:00.991735552,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Sunday,January,2017,1,Monday,July,2017,3,Cara Losch,East,MG,3393.00
AAYV8GV4,Anna Snelling,MG Advanced,Inity,Lost,2017-01-23,2017-05-05 00:00:00.000000000,0.00,marketing,1986,2403.58,8801,United States,Indépendant,Monday,January,2017,1,Friday,May,2017,2,Dustin Brinkmann,Central,MG,3393.00
EDEBWIOX,Cecily Lampkin,MG Advanced,Finhigh,Lost,2017-01-23,2017-05-28 00:00:00.000000000,0.00,finance,2006,1102.43,1759,United States,Indépendant,Monday,January,2017,1,Sunday,May,2017,2,Dustin Brinkmann,Central,MG,3393.00
VAH6Y3F6,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-01-23,2017-05-17 00:00:00.000000000,1039.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Monday,January,2017,1,Wednesday,May,2017,2,Melvin Marxen,Central,GTX,1096.00
4U431MNA,Lajuana Vencill,MG Special,dambase,Lost,2017-01-23,2017-05-11 00:00:00.000000000,0.00,marketing,1995,2173.98,2928,United States,Inity,Monday,January,2017,1,Thursday,May,2017,2,Dustin Brinkmann,Central,MG,55.00
5HKAT5GS,Reed Clapper,GTX Plus Basic,Umbrella Corporation,Won,2017-01-23,2017-05-10 00:00:00.000000000,1076.00,finance,1998,2022.14,5113,United States,Indépendant,Monday,January,2017,1,Wednesday,May,2017,2,Rocco Neubert,East,GTX,1096.00
F5VDTC4M,Rosalina Dieter,MG Special,Konex,Lost,2017-01-23,2017-05-06 00:00:00.000000000,0.00,technolgy,1980,7708.38,13756,United States,Indépendant,Monday,January,2017,1,Saturday,May,2017,2,Celia Rouche,West,MG,55.00
UO4KXDBC,Rosalina Dieter,MG Special,Rantouch,Lost,2017-01-23,2017-05-23 00:00:00.000000000,0.00,telecommunications,1994,1188.42,3015,United States,Indépendant,Monday,January,2017,1,Tuesday,May,2017,2,Celia Rouche,West,MG,55.00
TBIW957T,Versie Hillebrand,MG Special,Rundofase,Won,2017-01-23,2017-03-16 00:00:00.000000000,53.00,technolgy,1983,1008.06,1238,United States,Indépendant,Monday,January,2017,1,Thursday,March,2017,1,Dustin Brinkmann,Central,MG,55.00
MSEIIH95,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-01-23,2017-03-23 00:00:00.000000000,3046.00,employment,1997,291.27,586,United States,Indépendant,Monday,January,2017,1,Thursday,March,2017,1,Dustin Brinkmann,Central,MG,3393.00
RPONINLM,Vicki Laflamme,GTX Plus Basic,Inconnu,Engaging,2017-01-23,2017-08-02 07:57:14.005763584,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Monday,January,2017,1,Wednesday,August,2017,3,Celia Rouche,West,GTX,1096.00
V4324HG4,Violet Mclelland,MG Special,Acme Corporation,Lost,2017-01-23,2017-05-06 00:00:00.000000000,0.00,technolgy,1996,1100.04,2822,United States,Indépendant,Monday,January,2017,1,Saturday,May,2017,2,Cara Losch,East,MG,55.00
N852D2Z8,Zane Levy,GTX Basic,Scotfind,Lost,2017-01-23,2017-03-30 00:00:00.000000000,0.00,software,1996,6354.87,16780,United States,Bubba Gump,Monday,January,2017,1,Thursday,March,2017,1,Summer Sewald,West,GTX,550.00
CF1CSNPX,Daniell Hammack,GTXPro,Kan-code,Won,2017-01-24,2017-03-31 00:00:00.000000000,5140.00,software,1982,11698.03,34288,United States,Indépendant,Tuesday,January,2017,1,Friday,March,2017,1,Rocco Neubert,East,Inconnu,1096.00
NOXNFJ2L,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-01-24,2017-05-17 00:00:00.000000000,1067.00,services,1997,2041.73,5276,United States,Indépendant,Tuesday,January,2017,1,Wednesday,May,2017,2,Melvin Marxen,Central,GTX,1096.00
F569KUVC,Kami Bicknell,GTX Basic,Inconnu,Engaging,2017-01-24,2017-07-29 04:40:35.294117632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Tuesday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,GTX,550.00
PKDJTR06,Kami Bicknell,GTX Plus Basic,Hatfan,Engaging,2017-01-24,2017-07-29 04:40:35.294117632,472.00,services,1982,792.46,1299,United States,Indépendant,Tuesday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,GTX,1096.00
VYPYVO8V,Vicki Laflamme,GTX Basic,Inconnu,Engaging,2017-01-24,2017-08-02 07:57:14.005763584,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Tuesday,January,2017,1,Wednesday,August,2017,3,Celia Rouche,West,GTX,550.00
3LJAJVHR,Cassey Cress,GTXPro,Opentech,Lost,2017-01-25,2017-05-29 00:00:00.000000000,0.00,finance,1994,355.23,853,United States,Indépendant,Wednesday,January,2017,1,Monday,May,2017,2,Rocco Neubert,East,Inconnu,1096.00
NN6CSUWT,Daniell Hammack,GTX Plus Basic,Zathunicon,Won,2017-01-25,2017-03-21 00:00:00.000000000,1065.00,retail,2010,71.12,144,United States,Indépendant,Wednesday,January,2017,1,Tuesday,March,2017,1,Rocco Neubert,East,GTX,1096.00
X69POZIN,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-01-25,2017-05-06 00:00:00.000000000,481.00,medical,2004,1618.89,3889,United States,Indépendant,Wednesday,January,2017,1,Saturday,May,2017,2,Summer Sewald,West,GTX,550.00
4FAEDB16,Markita Hansen,GTX Basic,J-Texon,Lost,2017-01-25,2017-05-22 00:00:00.000000000,0.00,retail,1989,1388.67,3583,United States,Indépendant,Wednesday,January,2017,1,Monday,May,2017,2,Celia Rouche,West,GTX,550.00
CPGCT81C,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-01-25,2017-03-06 00:00:00.000000000,499.00,software,2013,98.79,96,United States,Bubba Gump,Wednesday,January,2017,1,Monday,March,2017,1,Summer Sewald,West,GTX,550.00
TK9T01QM,Reed Clapper,GTXPro,Acme Corporation,Lost,2017-01-25,2017-05-07 00:00:00.000000000,0.00,technolgy,1996,1100.04,2822,United States,Indépendant,Wednesday,January,2017,1,Sunday,May,2017,2,Rocco Neubert,East,Inconnu,1096.00
P13DDOTM,Rosie Papadopoulos,MG Special,Bioplex,Won,2017-01-25,2017-03-08 00:00:00.000000000,59.00,medical,1991,326.82,1016,United States,Indépendant,Wednesday,January,2017,1,Wednesday,March,2017,1,Cara Losch,East,MG,55.00
1PN7TVPX,Vicki Laflamme,MG Special,Hottechi,Lost,2017-01-25,2017-05-01 00:00:00.000000000,0.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Wednesday,January,2017,1,Monday,May,2017,2,Celia Rouche,West,MG,55.00
9ZKORPL2,Violet Mclelland,MG Special,Initech,Won,2017-01-25,2017-05-09 00:00:00.000000000,45.00,telecommunications,1994,6395.05,20275,United States,Indépendant,Wednesday,January,2017,1,Tuesday,May,2017,2,Cara Losch,East,MG,55.00
1D54L027,Wilburn Farren,MG Advanced,Inconnu,Engaging,2017-01-25,2017-08-25 11:14:25.822784768,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Wednesday,January,2017,1,Friday,August,2017,3,Cara Losch,East,MG,3393.00
1ZCOKNNI,Zane Levy,GTXPro,Sonron,Won,2017-01-25,2017-05-14 00:00:00.000000000,5743.00,telecommunications,1999,1699.85,5108,United States,Indépendant,Wednesday,January,2017,1,Sunday,May,2017,2,Summer Sewald,West,Inconnu,1096.00
BVYMJ6TD,Cassey Cress,GTX Plus Pro,Vehement Capital Partners,Won,2017-01-26,2017-05-13 00:00:00.000000000,6117.00,finance,1993,646.10,883,United States,Golddex,Thursday,January,2017,1,Saturday,May,2017,2,Rocco Neubert,East,GTX,5482.00
W5ADQ9SH,Darcel Schlecht,GTXPro,Domzoom,Lost,2017-01-26,2017-05-26 00:00:00.000000000,0.00,entertainment,1998,217.87,551,United States,Indépendant,Thursday,January,2017,1,Friday,May,2017,2,Melvin Marxen,Central,Inconnu,1096.00
VXX8GJGY,Donn Cantrell,GTX Plus Basic,The New York Inquirer,Won,2017-01-26,2017-03-19 00:00:00.000000000,1158.00,medical,1996,439.21,792,United States,Indépendant,Thursday,January,2017,1,Sunday,March,2017,1,Rocco Neubert,East,GTX,1096.00
ES9L0DXE,Garret Kinder,MG Special,Kinnamplus,Won,2017-01-26,2017-05-22 00:00:00.000000000,59.00,retail,2004,702.72,1831,United States,Indépendant,Thursday,January,2017,1,Monday,May,2017,2,Cara Losch,East,MG,55.00
AANB25RH,Kami Bicknell,GTX Plus Basic,Dalttechnology,Lost,2017-01-26,2017-05-24 00:00:00.000000000,0.00,software,2013,98.79,96,United States,Bubba Gump,Thursday,January,2017,1,Wednesday,May,2017,2,Summer Sewald,West,GTX,1096.00
36PTGLTW,Maureen Marcano,MG Advanced,Xx-holding,Won,2017-01-26,2017-03-24 00:00:00.000000000,3106.00,finance,1993,7537.24,20293,United States,Indépendant,Thursday,January,2017,1,Friday,March,2017,1,Summer Sewald,West,MG,3393.00
6WTNSL1T,Rosalina Dieter,MG Advanced,Newex,Won,2017-01-26,2017-03-19 00:00:00.000000000,2982.00,services,1991,1012.72,3492,Germany,Indépendant,Thursday,January,2017,1,Sunday,March,2017,1,Celia Rouche,West,MG,3393.00
PV1DISEC,Zane Levy,GTX Plus Pro,Hottechi,Won,2017-01-26,2017-03-16 00:00:00.000000000,6101.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Thursday,January,2017,1,Thursday,March,2017,1,Summer Sewald,West,GTX,5482.00
S6BG03TB,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-01-27,2017-05-08 00:00:00.000000000,5883.00,telecommunications,1988,5266.09,8595,United States,Sonron,Friday,January,2017,1,Monday,May,2017,2,Dustin Brinkmann,Central,GTX,5482.00
2YOW2BI0,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-01-27,2017-05-22 00:00:00.000000000,5051.00,entertainment,1989,3838.39,8274,United States,Indépendant,Friday,January,2017,1,Monday,May,2017,2,Cara Losch,East,GTX,5482.00
IQ9KYZCG,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-01-27,2017-05-11 00:00:00.000000000,1155.00,employment,1997,291.27,586,United States,Indépendant,Friday,January,2017,1,Thursday,May,2017,2,Melvin Marxen,Central,GTX,1096.00
AWDOKG69,Garret Kinder,GTX Basic,Bluth Company,Lost,2017-01-27,2017-05-10 00:00:00.000000000,0.00,technolgy,1993,1242.32,3027,United States,Acme Corporation,Friday,January,2017,1,Wednesday,May,2017,2,Cara Losch,East,GTX,550.00
C4AFMVFM,James Ascencio,GTX Plus Pro,Cheers,Won,2017-01-27,2017-03-06 00:00:00.000000000,5616.00,entertainment,1993,4269.90,6472,United States,Massive Dynamic,Friday,January,2017,1,Monday,March,2017,1,Summer Sewald,West,GTX,5482.00
WK6ERCGR,James Ascencio,GTX Plus Pro,Golddex,Won,2017-01-27,2017-06-06 00:00:00.000000000,5116.00,finance,2008,52.50,165,United States,Indépendant,Friday,January,2017,1,Tuesday,June,2017,2,Summer Sewald,West,GTX,5482.00
64DJ954O,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-01-27,2017-03-30 00:00:00.000000000,1136.00,medical,2017,4.54,9,United States,Indépendant,Friday,January,2017,1,Thursday,March,2017,1,Summer Sewald,West,GTX,1096.00
84V18DBW,Anna Snelling,GTX Plus Basic,Finhigh,Won,2017-01-28,2017-06-01 00:00:00.000000000,1216.00,finance,2006,1102.43,1759,United States,Indépendant,Saturday,January,2017,1,Thursday,June,2017,2,Dustin Brinkmann,Central,GTX,1096.00
WFY0S4WW,Anna Snelling,GTX Plus Basic,Hottechi,Won,2017-01-28,2017-05-02 00:00:00.000000000,1089.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Saturday,January,2017,1,Tuesday,May,2017,2,Dustin Brinkmann,Central,GTX,1096.00
HA1KXAIS,Cassey Cress,MG Advanced,Condax,Won,2017-01-28,2017-06-04 00:00:00.000000000,3908.00,medical,2017,4.54,9,United States,Indépendant,Saturday,January,2017,1,Sunday,June,2017,2,Rocco Neubert,East,MG,3393.00
CENVLTFH,Corliss Cosme,GTX Plus Basic,Toughzap,Engaging,2017-01-28,2017-08-04 04:24:06.288209664,472.00,retail,1995,332.43,799,United States,Indépendant,Saturday,January,2017,1,Friday,August,2017,3,Cara Losch,East,GTX,1096.00
EAYD98X2,Darcel Schlecht,GTXPro,Dontechi,Lost,2017-01-28,2017-05-27 00:00:00.000000000,0.00,software,1982,4618.00,10083,United States,Indépendant,Saturday,January,2017,1,Saturday,May,2017,2,Melvin Marxen,Central,Inconnu,1096.00
YR4W59KS,Darcel Schlecht,GTXPro,Finhigh,Lost,2017-01-28,2017-05-18 00:00:00.000000000,0.00,finance,2006,1102.43,1759,United States,Indépendant,Saturday,January,2017,1,Thursday,May,2017,2,Melvin Marxen,Central,Inconnu,1096.00
SNFW1FD7,Darcel Schlecht,MG Advanced,Streethex,Won,2017-01-28,2017-05-07 00:00:00.000000000,3369.00,retail,1988,1376.80,1165,Belgium,Indépendant,Saturday,January,2017,1,Sunday,May,2017,2,Melvin Marxen,Central,MG,3393.00
4NGSQODD,James Ascencio,GTXPro,Blackzim,Engaging,2017-01-28,2017-08-04 05:21:33.203883520,472.00,retail,2009,497.11,1588,United States,Indépendant,Saturday,January,2017,1,Friday,August,2017,3,Summer Sewald,West,Inconnu,1096.00
2EOF1QCY,James Ascencio,GTX Plus Pro,J-Texon,Won,2017-01-28,2017-05-20 00:00:00.000000000,5259.00,retail,1989,1388.67,3583,United States,Indépendant,Saturday,January,2017,1,Saturday,May,2017,2,Summer Sewald,West,GTX,5482.00
5BE27MLY,Maureen Marcano,GTXPro,Inconnu,Engaging,2017-01-28,2017-07-29 18:49:00.845070336,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Saturday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
O5O4ZAAC,Maureen Marcano,GTX Plus Basic,Y-corporation,Lost,2017-01-28,2017-05-08 00:00:00.000000000,0.00,employment,1983,2871.35,9561,United States,Indépendant,Saturday,January,2017,1,Monday,May,2017,2,Summer Sewald,West,GTX,1096.00
YBAKNQ8Z,Reed Clapper,MG Advanced,Bubba Gump,Lost,2017-01-28,2017-03-30 00:00:00.000000000,0.00,software,2002,987.39,2253,United States,Indépendant,Saturday,January,2017,1,Thursday,March,2017,1,Rocco Neubert,East,MG,3393.00
N5UIZYIV,Zane Levy,MG Special,Konmatfix,Engaging,2017-01-28,2017-07-29 13:31:02.068965632,472.00,marketing,1985,375.43,1190,United States,Indépendant,Saturday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,MG,55.00
QY6HCHDH,Anna Snelling,MG Special,Condax,Won,2017-01-29,2017-05-25 00:00:00.000000000,52.00,medical,2017,4.54,9,United States,Indépendant,Sunday,January,2017,1,Thursday,May,2017,2,Dustin Brinkmann,Central,MG,55.00
CZ3XOD03,Boris Faz,GTX Plus Pro,Acme Corporation,Won,2017-01-29,2017-05-11 00:00:00.000000000,5772.00,technolgy,1996,1100.04,2822,United States,Indépendant,Sunday,January,2017,1,Thursday,May,2017,2,Rocco Neubert,East,GTX,5482.00
LQ44KCMI,Cassey Cress,GTXPro,Umbrella Corporation,Lost,2017-01-29,2017-03-13 00:00:00.000000000,0.00,finance,1998,2022.14,5113,United States,Indépendant,Sunday,January,2017,1,Monday,March,2017,1,Rocco Neubert,East,Inconnu,1096.00
WVJBVA61,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-01-29,2017-03-21 00:00:00.000000000,3496.00,entertainment,1998,217.87,551,United States,Indépendant,Sunday,January,2017,1,Tuesday,March,2017,1,Dustin Brinkmann,Central,MG,3393.00
MV9AO6WU,Elease Gluck,MG Advanced,Finjob,Won,2017-01-29,2017-03-12 00:00:00.000000000,3602.00,employment,1988,2059.90,3644,United States,Indépendant,Sunday,January,2017,1,Sunday,March,2017,1,Celia Rouche,West,MG,3393.00
VS2G74XQ,Garret Kinder,MG Special,Yearin,Won,2017-01-29,2017-03-09 00:00:00.000000000,57.00,retail,2005,2261.05,3851,United States,Indépendant,Sunday,January,2017,1,Thursday,March,2017,1,Cara Losch,East,MG,55.00
Q37IWCG1,Gladys Colclough,MG Special,Funholding,Won,2017-01-29,2017-05-11 00:00:00.000000000,51.00,finance,1991,2819.50,7227,United States,Golddex,Sunday,January,2017,1,Thursday,May,2017,2,Melvin Marxen,Central,MG,55.00
CUR03RXO,Hayden Neloms,MG Advanced,Sonron,Won,2017-01-29,2017-06-14 00:00:00.000000000,3689.00,telecommunications,1999,1699.85,5108,United States,Indépendant,Sunday,January,2017,1,Wednesday,June,2017,2,Celia Rouche,West,MG,3393.00
81APSLDP,James Ascencio,GTX Plus Basic,Xx-holding,Won,2017-01-29,2017-05-03 00:00:00.000000000,1170.00,finance,1993,7537.24,20293,United States,Indépendant,Sunday,January,2017,1,Wednesday,May,2017,2,Summer Sewald,West,GTX,1096.00
RBXWRHBJ,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2017-01-29,2017-03-06 00:00:00.000000000,0.00,technolgy,1983,1008.06,1238,United States,Indépendant,Sunday,January,2017,1,Monday,March,2017,1,Melvin Marxen,Central,GTX,550.00
G2GU9DYX,Jonathan Berthelot,GTXPro,Rangreen,Won,2017-01-29,2017-05-06 00:00:00.000000000,4736.00,technolgy,1987,2938.67,8775,Panama,Indépendant,Sunday,January,2017,1,Saturday,May,2017,2,Melvin Marxen,Central,Inconnu,1096.00
KBR253C0,Kami Bicknell,MG Advanced,Inconnu,Engaging,2017-01-29,2017-07-29 04:40:35.294117632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Sunday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,MG,3393.00
379DUF2N,Markita Hansen,GTX Basic,Inconnu,Engaging,2017-01-29,2017-08-05 21:40:26.431718144,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Sunday,January,2017,1,Saturday,August,2017,3,Celia Rouche,West,GTX,550.00
67IKZGGJ,Maureen Marcano,GTX Plus Basic,Inconnu,Engaging,2017-01-29,2017-07-29 18:49:00.845070336,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Sunday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,GTX,1096.00
05DTWSVC,Niesha Huffines,MG Special,Genco Pura Olive Oil Company,Lost,2017-01-29,2017-05-05 00:00:00.000000000,0.00,retail,2007,894.33,1635,Italy,Indépendant,Sunday,January,2017,1,Friday,May,2017,2,Melvin Marxen,Central,MG,55.00
2YQHHWJ3,Versie Hillebrand,MG Special,Zumgoity,Lost,2017-01-29,2017-05-22 00:00:00.000000000,0.00,medical,1984,441.08,1210,United States,Indépendant,Sunday,January,2017,1,Monday,May,2017,2,Dustin Brinkmann,Central,MG,55.00
ZW58VIDI,Vicki Laflamme,MG Special,Hatfan,Won,2017-01-29,2017-05-25 00:00:00.000000000,64.00,services,1982,792.46,1299,United States,Indépendant,Sunday,January,2017,1,Thursday,May,2017,2,Celia Rouche,West,MG,55.00
Q7IIF1IP,Vicki Laflamme,MG Special,J-Texon,Won,2017-01-29,2017-06-05 00:00:00.000000000,55.00,retail,1989,1388.67,3583,United States,Indépendant,Sunday,January,2017,1,Monday,June,2017,2,Celia Rouche,West,MG,55.00
AALARPLH,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-01-29,2017-03-13 00:00:00.000000000,2970.00,marketing,2000,2952.73,5107,United States,Indépendant,Sunday,January,2017,1,Monday,March,2017,1,Celia Rouche,West,MG,3393.00
8YIANRVX,Zane Levy,GTXPro,Inconnu,Engaging,2017-01-29,2017-07-29 13:31:02.068965632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Sunday,January,2017,1,Saturday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
5FFY13G5,Cecily Lampkin,MG Special,Scottech,Lost,2017-01-30,2017-05-19 00:00:00.000000000,0.00,marketing,2012,45.39,100,United States,Inity,Monday,January,2017,1,Friday,May,2017,2,Dustin Brinkmann,Central,MG,55.00
